date,sex,place,last_name,first_name,total
28/02/2024,Womens,Park,TAMBLING,Lola,66.85
28/02/2024,Womens,Park,NAKAMURA,Kisa,66.8
28/02/2024,Womens,Park,BENEDETTI,Julia,66.6
28/02/2024,Womens,Park,SUGAWARA,Mei,66.46
28/02/2024,Womens,Park,ALEXANDRE,Emilie,66.32
28/02/2024,Womens,Park,TONISSI,Fernanda,66.07
28/02/2024,Womens,Park,LARCHERON,Madeleine,65.8
28/02/2024,Womens,Park,ERICKSON,Lillian,65.6
28/02/2024,Womens,Park,STOEPHASIUS,Lilly,65.55
28/02/2024,Womens,Park,MARHOEFER,Grace,65.5
28/02/2024,Womens,Park,SIRVIO,Heili,65.4
28/02/2024,Womens,Park,CRAFTER,Coco,65.1
28/02/2024,Womens,Park,LIN,Yi-fan,58.63
28/02/2024,Womens,Park,STARR,Poppy,56.0
28/02/2024,Womens,Park,LAURINO,Helena,49.0
28/02/2024,Womens,Park,SUGANAMI,Cona,46.47
28/02/2024,Womens,Park,RENDUELES,Ceci,43.12
28/02/2024,Womens,Park,MOJA,Gadea,42.17
28/02/2024,Womens,Park,TAPIA,Josefina,41.3
28/02/2024,Womens,Park,GODOY,Sofia,40.12
28/02/2024,Womens,Park,WEST,Katelyn,39.37
28/02/2024,Womens,Park,CHO,Hyunju,38.08
28/02/2024,Womens,Park,WARD,Jada,37.0
28/02/2024,Womens,Park,FESSL,Alisa,36.32
28/02/2024,Womens,Park,MORALES,Brigitte,36.0
28/02/2024,Womens,Park,KENNY,Maya,34.84
28/02/2024,Womens,Park,ZHENG,Haohao,34.36
28/02/2024,Womens,Park,MAKIBBIN,Carlin,34.0
28/02/2024,Womens,Park,CINTA,Bunga,33.75
28/02/2024,Womens,Park,VARELLA,Dora,32.76
28/02/2024,Womens,Park,SPATSCHECK,Maja,32.5
28/02/2024,Womens,Park,HJERTBERG,Hedda,32.0
28/02/2024,Womens,Park,PIKE,Katie,29.71
28/02/2024,Womens,Park,PETTERSEN,Selma,27.0
28/02/2024,Womens,Park,AGUILAR,Nina,26.38
28/02/2024,Womens,Park,FRASER,Kaede,25.03
28/02/2024,Womens,Park,EBERT,Fay,24.01
28/02/2024,Womens,Park,OJEDA,Emilia,24.0
28/02/2024,Womens,Park,GWAK,Minji,23.45
28/02/2024,Womens,Park,KERMOADE,Klara,23.0
28/02/2024,Womens,Park,ZARATTINI,Lucrezia,20.57
28/02/2024,Womens,Park,CAO,Yihuan,19.0
28/02/2024,Womens,Park,HEATH,Charlotte,18.0
28/02/2024,Womens,Park,MAO,Jiasi,18.0
28/02/2024,Womens,Park,MARTIN,Bombette,13.67
28/02/2024,Womens,Park,SANTANA,Jordan,11.53
28/02/2024,Womens,Park,RUSSI,Nico,11.33
28/02/2024,Womens,Park,MADAMBI,Zarah,8.5
28/02/2024,Womens,Park,ASAQAS,Aya,6.0
01/03/2024,Womens,Park,HIRAKI,Kokona,86.0
01/03/2024,Womens,Park,LASO,Naia,84.33
01/03/2024,Womens,Park,TREW,Ruby,82.6
01/03/2024,Womens,Park,YOSOZUMI,Sakura,80.11
01/03/2024,Womens,Park,BENEDETTI,Julia,77.96
01/03/2024,Womens,Park,STESS,Minna,75.52
01/03/2024,Womens,Park,HASEGAWA,Mizuho,75.41
01/03/2024,Womens,Park,BARRATT,Jordyn,75.19
01/03/2024,Womens,Park,SUGAWARA,Mei,74.07
01/03/2024,Womens,Park,PACHECO,Isadora,72.95
01/03/2024,Womens,Park,TREW,Arisa,72.75
01/03/2024,Womens,Park,ALEXANDRE,Emilie,71.07
01/03/2024,Womens,Park,WETTSTEIN,Bryce,69.0
01/03/2024,Womens,Park,CRAFTER,Coco,67.15
01/03/2024,Womens,Park,TAMBLING,Lola,66.6
01/03/2024,Womens,Park,KUSAKI,Hinano,66.38
01/03/2024,Womens,Park,LI,Yujuan,66.14
01/03/2024,Womens,Park,ERICKSON,Lillian,66.06
01/03/2024,Womens,Park,LILLEY,Ruby,66.0
01/03/2024,Womens,Park,STRACHAN,Lilly,65.58
01/03/2024,Womens,Park,SIRVIO,Heili,65.12
01/03/2024,Womens,Park,TONISSI,Fernanda,64.08
01/03/2024,Womens,Park,MARHOEFER,Grace,63.42
01/03/2024,Womens,Park,WILSON,Aaliyah,61.08
01/03/2024,Womens,Park,SUGANAMI,Cona,60.5
01/03/2024,Womens,Park,LARCHERON,Madeleine,58.5
01/03/2024,Womens,Park,STARR,Poppy,57.01
01/03/2024,Womens,Park,KAIHARA,Asahi,56.75
01/03/2024,Womens,Park,HIRAKI,Kokona,86.0
01/03/2024,Womens,Park,LASO,Naia,84.33
01/03/2024,Womens,Park,TREW,Ruby,82.6
01/03/2024,Womens,Park,YOSOZUMI,Sakura,80.11
01/03/2024,Womens,Park,BENEDETTI,Julia,77.96
01/03/2024,Womens,Park,STESS,Minna,75.52
01/03/2024,Womens,Park,HASEGAWA,Mizuho,75.41
01/03/2024,Womens,Park,BARRATT,Jordyn,75.19
01/03/2024,Womens,Park,SUGAWARA,Mei,74.07
01/03/2024,Womens,Park,PACHECO,Isadora,72.95
01/03/2024,Womens,Park,TREW,Arisa,72.75
01/03/2024,Womens,Park,ALEXANDRE,Emilie,71.07
01/03/2024,Womens,Park,WETTSTEIN,Bryce,69.0
01/03/2024,Womens,Park,CRAFTER,Coco,67.15
01/03/2024,Womens,Park,TAMBLING,Lola,66.6
01/03/2024,Womens,Park,KUSAKI,Hinano,66.38
01/03/2024,Womens,Park,LI,Yujuan,66.14
01/03/2024,Womens,Park,ERICKSON,Lillian,66.06
01/03/2024,Womens,Park,LILLEY,Ruby,66.0
01/03/2024,Womens,Park,STRACHAN,Lilly,65.58
01/03/2024,Womens,Park,SIRVIO,Heili,65.12
01/03/2024,Womens,Park,TONISSI,Fernanda,64.08
01/03/2024,Womens,Park,MARHOEFER,Grace,63.42
01/03/2024,Womens,Park,WILSON,Aaliyah,61.08
01/03/2024,Womens,Park,SUGANAMI,Cona,60.5
01/03/2024,Womens,Park,LARCHERON,Madeleine,58.5
01/03/2024,Womens,Park,STARR,Poppy,57.01
01/03/2024,Womens,Park,KAIHARA,Asahi,56.75
01/03/2024,Womens,Park,LAURINO,Helena,55.04
01/03/2024,Womens,Park,STOEPHASIUS,Lilly,51.14
01/03/2024,Womens,Park,RENDUELES,Ceci,44.33
01/03/2024,Womens,Park,NAKAMURA,Kisa,43.86
02/03/2024,Womens,Park,LASO,Naia,88.0
02/03/2024,Womens,Park,TREW,Ruby,86.93
02/03/2024,Womens,Park,HIRAKI,Kokona,85.9
02/03/2024,Womens,Park,TREW,Arisa,85.0
02/03/2024,Womens,Park,HASEGAWA,Mizuho,84.25
02/03/2024,Womens,Park,YOSOZUMI,Sakura,83.2
02/03/2024,Womens,Park,BARRATT,Jordyn,82.7
02/03/2024,Womens,Park,WETTSTEIN,Bryce,82.23
02/03/2024,Womens,Park,SUGAWARA,Mei,78.5
02/03/2024,Womens,Park,STESS,Minna,78.0
02/03/2024,Womens,Park,ALEXANDRE,Emilie,77.55
02/03/2024,Womens,Park,TAMBLING,Lola,72.0
02/03/2024,Womens,Park,BENEDETTI,Julia,71.13
02/03/2024,Womens,Park,CRAFTER,Coco,70.21
02/03/2024,Womens,Park,PACHECO,Isadora,54.43
10/03/2024,Mens,Street,NETSUKE,Kairi,263.74
10/03/2024,Mens,Street,RIBEIRO,Gustavo,263.7
10/03/2024,Mens,Street,SHIRAI,Sora,261.19
10/03/2024,Mens,Street,ONODERA,Ginwoo,241.77
10/03/2024,Mens,Street,TURY,Richard,219.32
10/03/2024,Mens,Street,DECENZO,Ryan,168.0
10/03/2024,Mens,Street,BERGER,Matt,159.37
10/03/2024,Mens,Street,AOKI,Yukito,84.92
10/03/2024,Mens,Street,HORIGOME,Yuto,71.9
10/03/2024,Mens,Street,TUESTA,Deivid,71.07
10/03/2024,Mens,Street,MILOU,Vincent,59.92
10/03/2024,Mens,Street,RUSSELL,Cordano,58.73
10/03/2024,Mens,Street,COLLYER,Rome,55.78
10/03/2024,Mens,Street,GUSTAVO,Felipe,52.51
10/03/2024,Mens,Street,ILARDI,Jake,35.28
10/03/2024,Mens,Street,WATANABE,Sena,29.59
10/03/2024,Mens,Street,BELLIDO,Pool,57.3
10/03/2024,Mens,Street,VIANNA,Giovanni,56.74
10/03/2024,Mens,Street,KROON,Kristoffer,55.73
10/03/2024,Mens,Street,GONZALEZ,ORTIZ,53.1
10/03/2024,Mens,Street,AQUILA,Agustin,52.85
10/03/2024,Mens,Street,TEIXEIRA,Madu,50.15
10/03/2024,Mens,Street,GARBACCIO,Joseph,48.52
10/03/2024,Mens,Street,RABELO,Lucas,42.7
10/03/2024,Mens,Street,GOURDAL,Lucien,40.56
10/03/2024,Mens,Street,JEANG-AGLIARDI,Julian,40.22
10/03/2024,Mens,Street,MONTEIRO,Ivan,40.02
10/03/2024,Mens,Street,MIDLER,Alex,39.72
10/03/2024,Mens,Street,PIWOWAR,Mike,38.45
10/03/2024,Mens,Street,HINSON,Joe,34.41
10/03/2024,Mens,Street,FYNN,Tommy,32.76
10/03/2024,Mens,Street,HÆGELAND,Simen,30.82
10/03/2024,Mens,Street,DELL,OLIO,38.14
10/03/2024,Mens,Street,RODRIGUEZ,Greg,37.85
10/03/2024,Mens,Street,SASAKI,Toa,37.72
10/03/2024,Mens,Street,BRUNCLAIR,Beau,37.25
10/03/2024,Mens,Street,LUCAS,João,37.07
10/03/2024,Mens,Street,HOBAN,Braden,36.96
10/03/2024,Mens,Street,AGUILAR,Gabryel,36.94
10/03/2024,Mens,Street,MOTA,Filipe,36.31
10/03/2024,Mens,Street,NETSUKE,Kairi,263.74
10/03/2024,Mens,Street,RIBEIRO,Gustavo,263.7
10/03/2024,Mens,Street,SHIRAI,Sora,261.19
10/03/2024,Mens,Street,ONODERA,Ginwoo,241.77
10/03/2024,Mens,Street,TURY,Richard,219.32
10/03/2024,Mens,Street,DECENZO,Ryan,168.0
10/03/2024,Mens,Street,BERGER,Matt,159.37
10/03/2024,Mens,Street,AOKI,Yukito,84.92
10/03/2024,Mens,Street,HORIGOME,Yuto,71.9
10/03/2024,Mens,Street,TUESTA,Deivid,71.07
10/03/2024,Mens,Street,MILOU,Vincent,59.92
10/03/2024,Mens,Street,RUSSELL,Cordano,58.73
10/03/2024,Mens,Street,COLLYER,Rome,55.78
10/03/2024,Mens,Street,GUSTAVO,Felipe,52.51
10/03/2024,Mens,Street,ILARDI,Jake,35.28
10/03/2024,Mens,Street,WATANABE,Sena,29.59
10/03/2024,Mens,Street,BELLIDO,Pool,57.3
10/03/2024,Mens,Street,VIANNA,Giovanni,56.74
10/03/2024,Mens,Street,KROON,Kristoffer,55.73
10/03/2024,Mens,Street,GONZALEZ,ORTIZ,53.1
10/03/2024,Mens,Street,AQUILA,Agustin,52.85
10/03/2024,Mens,Street,TEIXEIRA,Madu,50.15
10/03/2024,Mens,Street,GARBACCIO,Joseph,48.52
10/03/2024,Mens,Street,RABELO,Lucas,42.7
10/03/2024,Mens,Street,GOURDAL,Lucien,40.56
10/03/2024,Mens,Street,JEANG-AGLIARDI,Julian,40.22
10/03/2024,Mens,Street,MONTEIRO,Ivan,40.02
10/03/2024,Mens,Street,MIDLER,Alex,39.72
10/03/2024,Mens,Street,PIWOWAR,Mike,38.45
10/03/2024,Mens,Street,HINSON,Joe,34.41
10/03/2024,Mens,Street,FYNN,Tommy,32.76
10/03/2024,Mens,Street,HÆGELAND,Simen,30.82
10/03/2024,Mens,Street,DELL,OLIO,38.14
10/03/2024,Mens,Street,RODRIGUEZ,Greg,37.85
10/03/2024,Mens,Street,SASAKI,Toa,37.72
10/03/2024,Mens,Street,BRUNCLAIR,Beau,37.25
10/03/2024,Mens,Street,LUCAS,João,37.07
10/03/2024,Mens,Street,HOBAN,Braden,36.96
10/03/2024,Mens,Street,AGUILAR,Gabryel,36.94
10/03/2024,Mens,Street,MOTA,Filipe,36.31
10/03/2024,Mens,Street,CARO,Angelo,35.92
10/03/2024,Mens,Street,PURCELL,John,35.87
10/03/2024,Mens,Street,VALJALO,Brandon,35.59
10/03/2024,Mens,Street,FOY,Jamie,35.28
10/03/2024,Mens,Street,JOSLIN,Chris,34.89
10/03/2024,Mens,Street,SONDRUP,Vitus,34.31
10/03/2024,Mens,Street,WOOLLEY,Daniel,34.28
10/03/2024,Mens,Street,PHAM,Denny,32.71
10/03/2024,Mens,Street,URBANO,Victor,32.59
10/03/2024,Mens,Street,IGLESIAS,Mauro,32.11
10/03/2024,Mens,Street,MATSUMOTO,Kairi,32.1
10/03/2024,Mens,Street,TEIXEIRA,Pacal,31.21
10/03/2024,Mens,Street,ANDERBERG,Oscar,31.07
10/03/2024,Mens,Street,KNUTZEN,Daniel,30.12
10/03/2024,Mens,Street,JORDAN,Dashawn,29.95
10/03/2024,Mens,Street,WILMINK,Bert,29.91
10/03/2024,Mens,Street,NAGARO,Noah,29.88
10/03/2024,Mens,Street,PAN,Jiajie,29.23
10/03/2024,Mens,Street,RIBEIRO,Carlos,28.98
10/03/2024,Mens,Street,RIBEIRO,Gabriel,28.48
10/03/2024,Mens,Street,SIANGOUENG,Thawatchai,28.43
10/03/2024,Mens,Street,SOMMER,Justin,28.33
10/03/2024,Mens,Street,FERNANDEZ,Arturo,28.2
10/03/2024,Mens,Street,SAMPAOKANG,Attapon,27.53
10/03/2024,Mens,Street,HUTOMO,Basral,27.47
10/03/2024,Mens,Street,TANJUNG,Sanggoe,26.83
10/03/2024,Mens,Street,JEONG,Jihoon,26.7
10/03/2024,Mens,Street,LEWIS,Jack,25.99
10/03/2024,Mens,Street,FERRERO,Gabriel,24.07
10/03/2024,Mens,Street,TERRELL,Yakov,23.82
10/03/2024,Mens,Street,RODRIGUES,Marci,23.04
10/03/2024,Mens,Street,WIJIDJARUNG,Napat,22.29
10/03/2024,Mens,Street,DE,HAAN,21.91
10/03/2024,Mens,Street,LAN,Yuan-chih,21.68
10/03/2024,Mens,Street,HOEFLER,Kelvin,20.62
10/03/2024,Mens,Street,ZEHNDER,Kilian,20.44
10/03/2024,Mens,Street,YABUSHITA,Momohei,20.38
10/03/2024,Mens,Street,IKE,Keyaki,20.22
10/03/2024,Mens,Street,SANDIFORD,Shay,20.13
10/03/2024,Mens,Street,LARSEN,Jonas,20.03
10/03/2024,Mens,Street,GUO,Jiahui,18.87
10/03/2024,Mens,Street,RAHMAN,Feroze,18.69
10/03/2024,Mens,Street,PAPA,Micky,18.53
10/03/2024,Mens,Street,FELICIANO,Mark,18.21
10/03/2024,Mens,Street,BEVERLEY,Andre,17.76
10/03/2024,Mens,Street,CAIZZA,Andrea,17.61
10/03/2024,Mens,Street,SANTIAGO,Manny,17.36
10/03/2024,Mens,Street,MORAGUES,COLL,16.89
10/03/2024,Mens,Street,SALDOU,Jean,16.79
10/03/2024,Mens,Street,STRICKER,Simon,16.18
10/03/2024,Mens,Street,JAKES,Vilem,15.9
10/03/2024,Mens,Street,NETSUKE,Kairi,263.74
10/03/2024,Mens,Street,RIBEIRO,Gustavo,263.7
10/03/2024,Mens,Street,SHIRAI,Sora,261.19
10/03/2024,Mens,Street,ONODERA,Ginwoo,241.77
10/03/2024,Mens,Street,TURY,Richard,219.32
10/03/2024,Mens,Street,DECENZO,Ryan,168.0
10/03/2024,Mens,Street,BERGER,Matt,159.37
10/03/2024,Mens,Street,AOKI,Yukito,84.92
10/03/2024,Mens,Street,HORIGOME,Yuto,71.9
10/03/2024,Mens,Street,TUESTA,Deivid,71.07
10/03/2024,Mens,Street,MILOU,Vincent,59.92
10/03/2024,Mens,Street,RUSSELL,Cordano,58.73
10/03/2024,Mens,Street,COLLYER,Rome,55.78
10/03/2024,Mens,Street,GUSTAVO,Felipe,52.51
10/03/2024,Mens,Street,ILARDI,Jake,35.28
10/03/2024,Mens,Street,WATANABE,Sena,29.59
10/03/2024,Mens,Street,BELLIDO,Pool,57.3
10/03/2024,Mens,Street,VIANNA,Giovanni,56.74
10/03/2024,Mens,Street,KROON,Kristoffer,55.73
10/03/2024,Mens,Street,GONZALEZ,ORTIZ,53.1
10/03/2024,Mens,Street,AQUILA,Agustin,52.85
10/03/2024,Mens,Street,TEIXEIRA,Madu,50.15
10/03/2024,Mens,Street,GARBACCIO,Joseph,48.52
10/03/2024,Mens,Street,RABELO,Lucas,42.7
10/03/2024,Mens,Street,GOURDAL,Lucien,40.56
10/03/2024,Mens,Street,JEANG-AGLIARDI,Julian,40.22
10/03/2024,Mens,Street,MONTEIRO,Ivan,40.02
10/03/2024,Mens,Street,MIDLER,Alex,39.72
10/03/2024,Mens,Street,PIWOWAR,Mike,38.45
10/03/2024,Mens,Street,HINSON,Joe,34.41
10/03/2024,Mens,Street,FYNN,Tommy,32.76
10/03/2024,Mens,Street,HÆGELAND,Simen,30.82
10/03/2024,Mens,Street,DELL,OLIO,38.14
10/03/2024,Mens,Street,RODRIGUEZ,Greg,37.85
10/03/2024,Mens,Street,SASAKI,Toa,37.72
10/03/2024,Mens,Street,BRUNCLAIR,Beau,37.25
10/03/2024,Mens,Street,LUCAS,João,37.07
10/03/2024,Mens,Street,HOBAN,Braden,36.96
10/03/2024,Mens,Street,AGUILAR,Gabryel,36.94
10/03/2024,Mens,Street,MOTA,Filipe,36.31
10/03/2024,Mens,Street,CARO,Angelo,35.92
10/03/2024,Mens,Street,PURCELL,John,35.87
10/03/2024,Mens,Street,VALJALO,Brandon,35.59
10/03/2024,Mens,Street,FOY,Jamie,35.28
10/03/2024,Mens,Street,JOSLIN,Chris,34.89
10/03/2024,Mens,Street,SONDRUP,Vitus,34.31
10/03/2024,Mens,Street,WOOLLEY,Daniel,34.28
10/03/2024,Mens,Street,PHAM,Denny,32.71
10/03/2024,Mens,Street,URBANO,Victor,32.59
10/03/2024,Mens,Street,IGLESIAS,Mauro,32.11
10/03/2024,Mens,Street,MATSUMOTO,Kairi,32.1
10/03/2024,Mens,Street,TEIXEIRA,Pacal,31.21
10/03/2024,Mens,Street,ANDERBERG,Oscar,31.07
10/03/2024,Mens,Street,KNUTZEN,Daniel,30.12
10/03/2024,Mens,Street,JORDAN,Dashawn,29.95
10/03/2024,Mens,Street,WILMINK,Bert,29.91
10/03/2024,Mens,Street,NAGARO,Noah,29.88
10/03/2024,Mens,Street,PAN,Jiajie,29.23
10/03/2024,Mens,Street,RIBEIRO,Carlos,28.98
10/03/2024,Mens,Street,RIBEIRO,Gabriel,28.48
10/03/2024,Mens,Street,SIANGOUENG,Thawatchai,28.43
10/03/2024,Mens,Street,SOMMER,Justin,28.33
10/03/2024,Mens,Street,FERNANDEZ,Arturo,28.2
10/03/2024,Mens,Street,SAMPAOKANG,Attapon,27.53
10/03/2024,Mens,Street,HUTOMO,Basral,27.47
10/03/2024,Mens,Street,TANJUNG,Sanggoe,26.83
10/03/2024,Mens,Street,JEONG,Jihoon,26.7
10/03/2024,Mens,Street,LEWIS,Jack,25.99
10/03/2024,Mens,Street,FERRERO,Gabriel,24.07
10/03/2024,Mens,Street,TERRELL,Yakov,23.82
10/03/2024,Mens,Street,RODRIGUES,Marci,23.04
10/03/2024,Mens,Street,WIJIDJARUNG,Napat,22.29
10/03/2024,Mens,Street,DE,HAAN,21.91
10/03/2024,Mens,Street,LAN,Yuan-chih,21.68
10/03/2024,Mens,Street,HOEFLER,Kelvin,20.62
10/03/2024,Mens,Street,ZEHNDER,Kilian,20.44
10/03/2024,Mens,Street,YABUSHITA,Momohei,20.38
10/03/2024,Mens,Street,IKE,Keyaki,20.22
10/03/2024,Mens,Street,SANDIFORD,Shay,20.13
10/03/2024,Mens,Street,LARSEN,Jonas,20.03
10/03/2024,Mens,Street,GUO,Jiahui,18.87
10/03/2024,Mens,Street,RAHMAN,Feroze,18.69
10/03/2024,Mens,Street,PAPA,Micky,18.53
10/03/2024,Mens,Street,FELICIANO,Mark,18.21
10/03/2024,Mens,Street,BEVERLEY,Andre,17.76
10/03/2024,Mens,Street,CAIZZA,Andrea,17.61
10/03/2024,Mens,Street,SANTIAGO,Manny,17.36
10/03/2024,Mens,Street,MORAGUES,COLL,16.89
10/03/2024,Mens,Street,SALDOU,Jean,16.79
10/03/2024,Mens,Street,STRICKER,Simon,16.18
10/03/2024,Mens,Street,JAKES,Vilem,15.9
10/03/2024,Mens,Street,SU,Jianjun,15.78
10/03/2024,Mens,Street,CARVILLO,Winder,15.73
10/03/2024,Mens,Street,HABANEC,Maxim,15.55
10/03/2024,Mens,Street,BOGDANOVICS,Arturs,15.06
10/03/2024,Mens,Street,MÜLLER,Rocco,14.6
10/03/2024,Mens,Street,DIKISCIOGLU,Berke,14.59
10/03/2024,Mens,Street,OMAÑA,Hector,14.51
10/03/2024,Mens,Street,CHIANG,Kyoo,14.29
10/03/2024,Mens,Street,CHANDE,Mukuka,13.84
10/03/2024,Mens,Street,ZHANG,Jie,13.48
10/03/2024,Mens,Street,GUILHERME,Zenildo,13.09
10/03/2024,Mens,Street,SICHANDE,Innocent,12.97
10/03/2024,Mens,Street,ESTEHMAMI,Arian,12.81
10/03/2024,Mens,Street,MALY,Jan,12.75
10/03/2024,Mens,Street,PORADA,Bohdan,12.73
10/03/2024,Mens,Street,MARQUEZ,Keyht,12.7
10/03/2024,Mens,Street,WESSELY,Anton,11.96
10/03/2024,Mens,Street,WILSON,Samir,11.25
10/03/2024,Mens,Street,PARIYAR,Dhiraj,10.48
10/03/2024,Mens,Street,KLOES,Jesse,9.97
10/03/2024,Mens,Street,RURUA,Luka,9.84
10/03/2024,Mens,Street,BUNTURI,Petre,9.65
10/03/2024,Mens,Street,DE,JAEGER,8.39
10/03/2024,Mens,Street,BARAKAT,Abdel,8.14
10/03/2024,Mens,Street,MARZUKI,Firdaus,7.91
10/03/2024,Mens,Street,PANUGALINOG,John,7.43
10/03/2024,Mens,Street,PEK,Martin,6.77
10/03/2024,Mens,Street,MOYA,Hagen,6.5
10/03/2024,Mens,Street,BERGUIN,Max,6.49
10/03/2024,Mens,Street,ADLAN,ANAQI,6.01
10/03/2024,Mens,Street,MÖLLER,Mika,5.44
10/03/2024,Mens,Street,SABBAH,Aram,3.76
10/03/2024,Mens,Street,SALIMI,Mohammad,3.62
10/03/2024,Mens,Street,SZEPVOLGYI,David,3.27
10/03/2024,Mens,Street,PATIL,Yashodhan,3.14
10/03/2024,Mens,Street,TANGERUD,Fredrik,3.04
10/03/2024,Mens,Street,ALNASSAR,Nahar,0.0
10/03/2024,Mens,Street,ATANASOV,Marti,0.0
10/03/2024,Mens,Street,GHAITH,Rakan,0.0
10/03/2024,Mens,Street,MARZUKI,Zainul,0.0
10/03/2024,Womens,Street,AKAMA,Liz,270.84
10/03/2024,Womens,Street,COVELL,Chloe,267.29
10/03/2024,Womens,Street,YOSHIZAWA,Coco,253.79
10/03/2024,Womens,Street,MATSUMOTO,Ibuki,250.52
10/03/2024,Womens,Street,ITO,Miyu,243.98
10/03/2024,Womens,Street,FUJISAWA,Nanaka,231.09
10/03/2024,Womens,Street,CUI,Chenxi,202.93
10/03/2024,Womens,Street,LEAL,Rayssa,174.31
10/03/2024,Womens,Street,ODA,Yumeka,68.05
10/03/2024,Womens,Street,NISHIYA,Momiji,66.12
10/03/2024,Womens,Street,ZWETSLOOT,Roos,64.85
10/03/2024,Womens,Street,SCHOONHEERE,Lucie,62.1
10/03/2024,Womens,Street,LOVELACE,Liv,48.92
10/03/2024,Womens,Street,READY,Jessica,39.11
10/03/2024,Womens,Street,NAKAYAMA,Funa,33.14
10/03/2024,Womens,Street,NAKAJIMA,Nonoka,11.26
10/03/2024,Womens,Street,TEROL,Daniela,51.27
10/03/2024,Womens,Street,BRODER,Liv,48.19
10/03/2024,Womens,Street,CHOROMANSKA,Weronika,44.46
10/03/2024,Womens,Street,SUKASEM,Vareeraya,43.47
10/03/2024,Womens,Street,LUNDMARK,Vilja,41.9
10/03/2024,Womens,Street,OLDENBEUVING,Keet,41.62
10/03/2024,Womens,Street,UEMURA,Aoi,40.32
10/03/2024,Womens,Street,GABRIELA,Marina,39.24
10/03/2024,Womens,Street,GILLET,Agathe,36.91
10/03/2024,Womens,Street,HYM,Charlotte,34.4
10/03/2024,Womens,Street,DURAN,Mariah,32.26
10/03/2024,Womens,Street,LARRAÑAGA,Sara,28.02
10/03/2024,Womens,Street,LANZI,Asia,24.16
10/03/2024,Womens,Street,ZHU,Yuanling,15.77
10/03/2024,Womens,Street,BONE,Zuzanna,8.27
10/03/2024,Womens,Street,LOUVET,Jerômine,7.06
10/03/2024,Womens,Street,AVILA,Isabelly,31.63
10/03/2024,Womens,Street,ZENG,Wenhui,31.44
10/03/2024,Womens,Street,COOLEN,Mila,31.22
10/03/2024,Womens,Street,ZACKOVA,Laura,29.99
10/03/2024,Womens,Street,KRAUEL,Valentina,29.3
10/03/2024,Womens,Street,SUIARA,Kemily,28.54
10/03/2024,Womens,Street,ONISHI,Nanami,28.36
10/03/2024,Womens,Street,MAZETTO,Gabi,27.58
10/03/2024,Womens,Street,AKAMA,Liz,270.84
10/03/2024,Womens,Street,COVELL,Chloe,267.29
10/03/2024,Womens,Street,YOSHIZAWA,Coco,253.79
10/03/2024,Womens,Street,MATSUMOTO,Ibuki,250.52
10/03/2024,Womens,Street,ITO,Miyu,243.98
10/03/2024,Womens,Street,FUJISAWA,Nanaka,231.09
10/03/2024,Womens,Street,CUI,Chenxi,202.93
10/03/2024,Womens,Street,LEAL,Rayssa,174.31
10/03/2024,Womens,Street,ODA,Yumeka,68.05
10/03/2024,Womens,Street,NISHIYA,Momiji,66.12
10/03/2024,Womens,Street,ZWETSLOOT,Roos,64.85
10/03/2024,Womens,Street,SCHOONHEERE,Lucie,62.1
10/03/2024,Womens,Street,LOVELACE,Liv,48.92
10/03/2024,Womens,Street,READY,Jessica,39.11
10/03/2024,Womens,Street,NAKAYAMA,Funa,33.14
10/03/2024,Womens,Street,NAKAJIMA,Nonoka,11.26
10/03/2024,Womens,Street,TEROL,Daniela,51.27
10/03/2024,Womens,Street,BRODER,Liv,48.19
10/03/2024,Womens,Street,CHOROMANSKA,Weronika,44.46
10/03/2024,Womens,Street,SUKASEM,Vareeraya,43.47
10/03/2024,Womens,Street,LUNDMARK,Vilja,41.9
10/03/2024,Womens,Street,OLDENBEUVING,Keet,41.62
10/03/2024,Womens,Street,UEMURA,Aoi,40.32
10/03/2024,Womens,Street,GABRIELA,Marina,39.24
10/03/2024,Womens,Street,GILLET,Agathe,36.91
10/03/2024,Womens,Street,HYM,Charlotte,34.4
10/03/2024,Womens,Street,DURAN,Mariah,32.26
10/03/2024,Womens,Street,LARRAÑAGA,Sara,28.02
10/03/2024,Womens,Street,LANZI,Asia,24.16
10/03/2024,Womens,Street,ZHU,Yuanling,15.77
10/03/2024,Womens,Street,BONE,Zuzanna,8.27
10/03/2024,Womens,Street,LOUVET,Jerômine,7.06
10/03/2024,Womens,Street,AVILA,Isabelly,31.63
10/03/2024,Womens,Street,ZENG,Wenhui,31.44
10/03/2024,Womens,Street,COOLEN,Mila,31.22
10/03/2024,Womens,Street,ZACKOVA,Laura,29.99
10/03/2024,Womens,Street,KRAUEL,Valentina,29.3
10/03/2024,Womens,Street,SUIARA,Kemily,28.54
10/03/2024,Womens,Street,ONISHI,Nanami,28.36
10/03/2024,Womens,Street,MAZETTO,Gabi,27.58
10/03/2024,Womens,Street,SUGIMOTO,Niko,27.21
10/03/2024,Womens,Street,JACOBS,Candy,26.54
10/03/2024,Womens,Street,ZHANG,Yan,25.33
10/03/2024,Womens,Street,GONZALEZ,Julieta,24.56
10/03/2024,Womens,Street,PETRIC,Valentina,24.21
10/03/2024,Womens,Street,AWUAH,Boipelo,23.82
10/03/2024,Womens,Street,DIDAL,Margie,23.54
10/03/2024,Womens,Street,KAROLINA,Carla,23.11
